,X,Y,Y_appr
279,494.05405405405406,80.29868450916878,80.25482338650912
280,494.7567567567568,80.33725955468636,80.2942051521456
281,495.4594594594595,80.37574944575069,80.33350481982458
282,496.1621621621622,80.41415441232857,80.37272252452564
283,496.8648648648649,80.4524746840579,80.4118584012283
284,497.5675675675676,80.49071049024383,80.45091258491215
285,498.2702702702703,80.52886205985497,80.48988521055676
286,498.972972972973,80.56692962151968,80.52877641314168
287,499.6756756756757,80.6049134035223,80.56758632764644
288,500.3783783783784,80.64281363379973,80.60631508905064
289,501.0810810810811,80.68063053993762,80.64496283233382
290,501.7837837837838,80.71836434916693,80.68352969247553
291,502.48648648648646,80.75601528836052,80.72201580445534
292,503.18918918918916,80.79358358402965,80.76042130325283
293,503.8918918918919,80.83106946232064,80.79874632384752
294,504.5945945945946,80.86847314901154,80.83699100121899
295,505.2972972972973,80.90579486950884,80.87515547034681
296,506.0,80.94303484884425,80.91323986621049
297,506.7027027027027,80.98019331167154,80.95124432378967
298,507.4054054054054,81.01727048226341,80.98916897806384
299,508.1081081081081,81.05426658450833,81.02701396401261
300,508.81081081081084,81.09118184190768,81.0647794166155
301,509.51351351351354,81.12801647757261,81.10246547085208
302,510.21621621621625,81.16477071422112,81.14007226170193
303,510.91891891891896,81.2014447741752,81.17759992414457
304,511.62162162162167,81.23803887935803,81.2150485931596
305,512.3243243243244,81.2745532512911,81.25241840372654
306,513.0270270270271,81.31098811109145,81.28970949082498
307,513.7297297297298,81.34734367946908,81.32692198943448
308,514.4324324324325,81.38362017672405,81.36405603453458
309,515.1351351351352,81.41981782274419,81.40111176110486
310,515.8378378378378,81.4559368370022,81.43808930412484
311,516.5405405405405,81.49197743855329,81.47498879857413
312,517.2432432432432,81.5279398460327,81.51181037943226
313,517.9459459459459,81.56382427765313,81.54855418167881
314,518.6486486486486,81.5996309512025,81.58522034029332
315,519.3513513513514,81.63536008404142,81.62180899025535
316,520.0540540540541,81.671011893101,81.65832026654448
317,520.7567567567568,81.70658659488049,81.69475430414025
318,521.4594594594595,81.74208440544513,81.73111123802218
319,522.1621621621622,81.77750554042382,81.7673912031699
320,522.8648648648649,81.8128502150071,81.80359433456294
321,523.5675675675676,81.84811864394499,81.83972076718088
322,524.2702702702703,81.88331104154481,81.87577063600325
323,524.972972972973,81.91842762166937,81.91174407600961
324,525.6756756756756,81.95346859773468,81.94764122217953
325,526.3783783783783,81.98843418270832,81.98346220949259
326,527.081081081081,82.02332458910723,82.0192071729283
327,527.7837837837837,82.05814002899596,82.05487624746627
328,528.4864864864865,82.09288071398491,82.09046956808601
329,529.1891891891892,82.1275468552283,82.12598726976714
330,529.8918918918919,82.16213866342267,82.16142948748916
331,530.5945945945946,82.19665634880485,82.19679635623164
332,531.2972972972973,82.23110012115062,82.2320880109742
333,532.0,82.26547018977271,82.26730458669633
334,532.7027027027027,82.29976676351939,82.3024462183776
335,533.4054054054054,82.33399005077281,82.33751304099758
336,534.1081081081081,82.36814025944746,82.37250518953586
337,534.8108108108108,82.40221759698869,82.40742279897196
338,535.5135135135135,82.43622227037109,82.44226600428544
339,536.2162162162163,82.47015448609726,82.4770349404559
340,536.918918918919,82.50401445019622,82.51172974246282
341,537.6216216216217,82.53780236822215,82.54635054528583
342,538.3243243243244,82.57151844525288,82.58089748390447
343,539.0270270270271,82.60516288588879,82.6153706932983
344,539.7297297297298,82.63873589425138,82.64977030844688
345,540.4324324324325,82.67223767398208,82.68409646432974
346,541.1351351351352,82.70566842824103,82.71834929592649
347,541.8378378378378,82.73902835970588,82.75252893821664
348,542.5405405405405,82.77231767057062,82.7866355261798
349,543.2432432432432,82.80553656254456,82.8206691947955
350,543.9459459459459,82.8386852368511,82.85463007904329
351,544.6486486486486,82.87176389422682,82.88851831390275
352,545.3513513513514,82.90477273492029,82.92233403435344
353,546.0540540540541,82.93771195869124,82.95607737537489
354,546.7567567567568,82.97058176480944,82.98974847194668
355,547.4594594594595,83.00338235205386,83.02334745904838
356,548.1621621621622,83.03611391871179,83.05687447165954
357,548.8648648648649,83.06877666257779,83.09032964475972
358,549.5675675675676,83.10137078095306,83.12371311332848
359,550.2702702702703,83.13389647064447,83.15702501234537
360,550.972972972973,83.16635392796378,83.19026547678995
361,551.6756756756756,83.19874334872698,83.22343464164179
362,552.3783783783783,83.23106492825336,83.25653264188044
363,553.081081081081,83.26331886136504,83.28955961248548
364,553.7837837837837,83.29550534238604,83.32251568843643
365,554.4864864864865,83.32762456514185,83.35540100471289
366,555.1891891891892,83.35967672295857,83.3882156962944
367,555.8918918918919,83.39166200866252,83.4209598981605
368,556.5945945945946,83.42358061457956,83.4536337452908
369,557.2972972972973,83.45543273253443,83.48623737266482
370,558.0,83.48721855385051,83.51877091526214
371,558.7027027027027,83.51893826934901,83.5512345080623
372,559.4054054054054,83.55059206934867,83.58362828604487
373,560.1081081081081,83.58218014366525,83.6159523841894
374,560.8108108108108,83.61370268161119,83.64820693747544
375,561.5135135135135,83.64515987199498,83.6803920808826
376,562.2162162162163,83.67655190312107,83.71250794939039
377,562.918918918919,83.70787896278928,83.74455467797839
378,563.6216216216217,83.73914123829464,83.77653240162616
379,564.3243243243244,83.77033891642692,83.80844125531323
380,565.0270270270271,83.80147218347051,83.84028137401921
381,565.7297297297298,83.83254122520395,83.87205289272362
382,566.4324324324325,83.86354622689994,83.90375594640605
383,567.1351351351352,83.89448737332486,83.93539067004602
384,567.8378378378379,83.9253648487388,83.9669571986231
385,568.5405405405406,83.95617883689522,83.99845566711687
386,569.2432432432433,83.98692952104084,84.0298862105069
387,569.9459459459459,84.01761708391558,84.0612489637727
388,570.6486486486486,84.04824170775235,84.09254406189388
389,571.3513513513514,84.07880357427703,84.12377163984996
390,572.0540540540541,84.10930286470831,84.15493183262052
391,572.7567567567568,84.13973975975775,84.18602477518513
392,573.4594594594595,84.17011443962961,84.21705060252333
393,574.1621621621622,84.200427084021,84.2480094496147
394,574.8648648648649,84.23067787212177,84.27890145143876
395,575.5675675675676,84.26086698261462,84.3097267429751
396,576.2702702702702,84.29099459367498,84.34048545920325
397,576.9729729729729,84.32106088297134,84.37117773510282
398,577.6756756756756,84.3510660276651,84.40180370565335
399,578.3783783783783,84.38101020441076,84.43236350583436
400,579.081081081081,84.41089358935609,84.46285727062546
401,579.7837837837837,84.44071635814221,84.49328513500618
402,580.4864864864865,84.47047868590369,84.5236472339561
403,581.1891891891892,84.50018074726889,84.55394370245476
404,581.8918918918919,84.52982271635993,84.58417467548173
405,582.5945945945946,84.55940476679316,84.61434028801659
406,583.2972972972973,84.58892707167912,84.64444067503885
407,584.0,84.61838980362297,84.6744759715281
408,584.7027027027027,84.64779313472468,84.70444631246389
409,585.4054054054054,84.6771372365793,84.73435183282578
410,586.1081081081081,84.70642228027725,84.76419266759336
411,586.8108108108108,84.73564843640466,84.79396895174614
412,587.5135135135135,84.76481587504364,84.82368082026372
413,588.2162162162163,84.79392476577267,84.85332840812563
414,588.918918918919,84.82297527766697,84.88291185031144
415,589.6216216216217,84.8519675792987,84.9124312818007
416,590.3243243243244,84.88090183873769,84.94188683757301
417,591.0270270270271,84.9097782235514,84.9712786526079
418,591.7297297297298,84.93859690080566,85.00060686188488
419,592.4324324324325,84.96735803706505,85.0298716003836
420,593.1351351351352,84.99606179839313,85.05907300308357
421,593.8378378378379,85.02470835035321,85.08821120496435
422,594.5405405405406,85.05329785800856,85.11728634100552
423,595.2432432432433,85.08183048592306,85.14629854618661
424,595.9459459459459,85.11030639816158,85.17524795548718
